endTime,artistName,trackName,msPlayed,genres
2023-07-05 16:45,Jazzinuf,Soul Mates,1530,['chillhop']
2023-07-05 16:45,Johnny Yukon,Whatever You Want,860,['trap soul']
2023-07-05 16:45,Logic,Perfect,100291,"['conscious hip hop', 'hip hop', 'pop rap', 'rap']"
2023-07-05 16:45,Kendrick Lamar,"Sing About Me, I'm Dying Of Thirst",1510,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2023-07-05 16:45,Ichika Nito,i miss you,4690,"['japanese guitar', 'japanese math rock']"
2023-07-05 16:46,Talal Qureshi,PAISA,2730,"['pakistani indie', 'urdu hip hop']"
2023-07-05 16:47,Jazzinuf,Soul Mates,83926,['chillhop']
2023-07-05 16:48,Talal Qureshi,PAISA,56723,"['pakistani indie', 'urdu hip hop']"
2023-07-05 16:54,Mac Miller,Jet Fuel,345213,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-07-05 16:54,Marco Luka,pretty little lies,10286,[]
2023-07-05 16:59,Mac Miller,What's the Use?,288640,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-07-05 17:20,Mac Miller,Once A Day,156874,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-07-05 17:25,Olivia Rodrigo,happier,175933,['pop']
2023-07-05 17:27,Olivia Rodrigo,"jealousy, jealousy",173160,['pop']
2023-07-05 17:33,Olivia Rodrigo,favorite crime,46124,['pop']
2023-07-05 18:52,Olivia Rodrigo,"jealousy, jealousy",173160,['pop']
2023-07-05 18:54,Olivia Rodrigo,favorite crime,152666,['pop']
2023-07-05 18:58,Olivia Rodrigo,vampire,219724,['pop']
2023-07-05 19:02,Olivia Rodrigo,traitor,229226,['pop']
2023-07-05 19:23,Harry Styles,Adore You,205822,['pop']
2023-07-05 19:27,Olivia Rodrigo,vampire,219724,['pop']
2023-07-05 19:31,Olivia Rodrigo,traitor,229226,['pop']
2023-07-05 19:35,Harry Styles,Adore You,7949,['pop']
2023-07-05 20:01,Masego,Mystery Lady (feat. Don Toliver),161320,"['alternative r&b', 'indie soul']"
2023-07-05 20:27,Olivia Rodrigo,deja vu,168030,['pop']
2023-07-05 20:31,Taylor Swift,Everything Has Changed,245413,['pop']
2023-07-05 20:33,Portugal. The Man,Feel It Still,163253,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock']"
2023-07-05 20:36,Arctic Monkeys,There’d Better Be A Mirrorball,158953,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']"
2023-07-05 20:41,Arctic Monkeys,Body Paint,28419,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']"
2023-07-05 20:55,Radiohead,Karma Police,82030,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']"
2023-07-05 21:00,RINI,Meet Me in Amsterdam,301448,"['australian r&b', 'bedroom soul', 'chill r&b']"
2023-07-05 21:01,Mac Miller,Hand Me Downs,8707,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-07-05 21:02,Vishal-Shekhar,Hey Shona,2739,"['filmi', 'modern bollywood']"
2023-07-05 21:05,Michael Kiwanuka,Love & Hate,202010,"['british soul', 'neo soul', 'psychedelic soul', 'soul']"
2023-07-05 21:08,Mac Miller,Once A Day,160266,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-07-05 21:10,Mac Miller,Objects in the Mirror,54915,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-07-05 21:43,Mac Miller,Objects in the Mirror,28336,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-07-05 21:46,John Mayer,In the Blood,18120,"['neo mellow', 'singer-songwriter']"
2023-07-05 21:46,Olivia Rodrigo,"jealousy, jealousy",173160,['pop']
2023-07-05 21:50,Olivia Rodrigo,deja vu,215506,['pop']
2023-07-05 21:53,ZAYN,Common,232520,"['pop', 'uk pop']"
2023-07-05 21:54,Olivia Rodrigo,traitor,4060,['pop']
2023-07-05 21:54,Tiësto,Don't Be Shy,11643,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'slap house', 'trance']"
2023-07-05 21:57,Olivia Rodrigo,vampire,219724,['pop']
2023-07-05 21:59,Olivia Rodrigo,"All I Want - From ""High School Musical: The Musical: The Series""",111145,['pop']
2023-07-05 22:02,Olivia Rodrigo,"1 step forward, 3 steps back",163586,['pop']
2023-07-05 22:06,Olivia Rodrigo,deja vu,215506,['pop']
2023-07-05 22:09,Olivia Rodrigo,happier,175933,['pop']
2023-07-05 22:10,Olivia Rodrigo,"jealousy, jealousy",75183,['pop']
2023-07-05 22:14,Mac Miller,Blue World,209440,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-07-05 22:20,Mac Miller,Jet Fuel,345451,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-07-05 22:22,Mac Miller,Get Up,158178,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-07-05 22:27,Mac Miller,Hand Me Downs,298440,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-07-05 22:31,Mac Miller,My Favorite Part,216000,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-07-05 22:31,Mac Miller,Planet God Damn (feat. Njomza),13479,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-07-05 22:31,Mac Miller,What's the Use?,1280,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-07-05 22:37,Mac Miller,Self Care,345133,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-07-05 22:41,Mac Miller,Dunno,237093,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-07-05 22:44,Mac Miller,Come Back to Earth,161840,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-07-05 22:49,Mac Miller,Small Worlds,1450,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-07-05 22:49,Mac Miller,Willie Dynamite,31183,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-07-06 03:43,Olivia Rodrigo,deja vu,215506,['pop']
2023-07-06 03:43,Britney Spears,Oops!...I Did It Again,3263,"['dance pop', 'pop']"
2023-07-06 03:46,Olivia Rodrigo,vampire,202300,['pop']
2023-07-06 12:31,The Weeknd,Double Fantasy (with Future),268235,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-07-06 12:34,The Weeknd,Heartless,198266,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-07-06 12:53,The Weeknd,Kiss Land,461518,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-07-06 13:12,The Weeknd,Alone Again,2820,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-07-06 13:17,The Neighbourhood,Cherry Flavoured,62378,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie']"
2023-07-06 13:20,Infinity Ripple,A Temporary Solution,147390,[]
2023-07-06 13:23,Ólafur Arnalds,Respite,163861,"['compositional ambient', 'icelandic classical', 'neoclassical darkwave']"
2023-07-06 13:27,Wataru Sato,Existence,286117,['japanese piano']
2023-07-06 13:31,Anne Müller,For Leah,193187,"['compositional ambient', 'neo-classical']"
2023-07-06 13:33,Chad Lawson,the color of the sky - sleep rework,176280,['new age piano']
2023-07-06 13:36,Nikolas Ricard,Once in a Lifetime,157928,[]
2023-07-06 13:40,Bing & Ruth,Nearer - solo piano,253026,"['ambient', 'compositional ambient', 'drone', 'pastoral']"
2023-07-06 13:43,Alexandra Streliski,The hills,172264,[]
2023-07-06 14:37,Benjamin Gustafsson,"I Thought About Death, About Time",40416,['neo-classical']
2023-07-06 14:53,Frank Ocean,Pink + White,184516,"['lgbtq+ hip hop', 'neo soul']"
2023-07-06 14:58,Masego,Tadow,276796,"['alternative r&b', 'indie soul']"
2023-07-06 15:58,Hozier,From Eden,41122,"['irish singer-songwriter', 'modern rock', 'pov: indie']"
2023-07-06 16:01,Olivia Rodrigo,traitor,183061,['pop']
2023-07-06 16:05,Olivia Rodrigo,vampire,219724,['pop']
2023-07-06 16:08,Billy Ocean,Love Really Hurts Without You,164651,"['disco', 'mellow gold', 'new romantic', 'new wave pop', 'soft rock', 'yacht rock']"
2023-07-06 16:12,The 1975,It's Not Living (If It's Not With You),248335,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock']"
2023-07-06 16:22,Ramin Djawadi,Light of the Seven,589094,"['german soundtrack', 'orchestral soundtrack', 'scorecore', 'soundtrack']"
2023-07-06 16:24,ZAYN,Vibez,163127,"['pop', 'uk pop']"
2023-07-06 16:30,Shankar Mahadevan,Der Lagi Lekin,355915,['filmi']
2023-07-06 16:34,Waydant,Mr. Bliss,38748,[]
2023-07-06 16:34,Arctic Monkeys,Snap Out Of It,193030,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']"
2023-07-06 16:38,Post Malone,Better Now,231266,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2023-07-06 16:42,The Weeknd,Double Fantasy (with Future),268235,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-07-06 16:46,Vibe2Vibe,Beautiful People,199762,[]
2023-07-06 16:53,Lana Del Rey,A&W,433916,"['art pop', 'pop']"
2023-07-06 16:57,ARTAN,Ice in My Veins,9060,[]
2023-07-06 16:57,John Mayer,Slow Dancing in a Burning Room,242000,"['neo mellow', 'singer-songwriter']"
2023-07-06 17:02,John Mayer,I Don't Trust Myself (With Loving You),292013,"['neo mellow', 'singer-songwriter']"
2023-07-06 17:05,Jeremy Zucker,comethru (with Bea Miller),181626,"['alt z', 'electropop', 'pop']"
2023-07-06 17:08,James Bay,Us,181360,"['neo mellow', 'pop', 'uk pop']"
2023-07-06 17:09,Billy Joel,We Didn't Start the Fire,73014,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']"
2023-07-06 17:09,A.R. Rahman,Kun Faya Kun,1695,['filmi']
2023-07-06 17:10,Freddie Redd,A Night In Nalen,2005,"['hard bop', 'soul jazz']"
2023-07-06 17:10,Lana Del Rey,Summertime Sadness,3093,"['art pop', 'pop']"
2023-07-06 17:10,"Earth, Wind & Fire",September,1312,"['disco', 'funk', 'jazz funk', 'soul']"
2023-07-06 17:13,Bruno Mars,When I Was Your Man,213826,"['dance pop', 'pop']"
2023-07-06 17:14,Elton John,I'm Still Standing,53140,"['glam rock', 'mellow gold', 'piano rock', 'rock']"
2023-07-07 13:30,Olivia Rodrigo,deja vu,215506,['pop']
2023-07-07 13:30,Chicago,If You Leave Me Now,7283,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
2023-07-07 13:35,Bombay Jayashri,Zara Zara,298266,"['carnatic', 'carnatic vocal', 'filmi', 'indian classical']"
2023-07-07 13:39,Mohit Chauhan,Phir Se Ud Chala,5190,"['filmi', 'modern bollywood']"
2023-07-07 13:49,Sophie Hutchings,Not Alone,156126,"['compositional ambient', 'neo-classical']"
2023-07-07 13:52,Doug Kaufman,The Garden,176062,[]
2023-07-07 13:55,Julia Gjertsen,Solregn,169980,['experimental classical']
2023-07-07 14:26,Shreya Ghoshal,Jaadu Hai Nasha,223160,"['filmi', 'modern bollywood']"
2023-07-07 14:29,Mithoon,Aashiqui (The Love Theme),162366,"['filmi', 'modern bollywood']"
2023-07-07 14:30,Ulvi Gurbanov,Never The Same Again,74000,[]
2023-07-07 14:31,Michael Forster,Cornfield Chase - Piano-Cello Version,16153,['neo-classical']
2023-07-07 14:35,Arijit Singh,Tum Hi Ho,261974,"['filmi', 'modern bollywood']"
2023-07-07 14:35,Tulsi Kumar,Piya Aaye Na,7305,"['filmi', 'modern bollywood']"
2023-07-07 14:41,Palak Muchhal,Chahun Main Ya Naa,302530,"['filmi', 'modern bollywood']"
2023-07-07 15:03,Clinton Cerejo,Hey Ya !,34761,"['filmi', 'modern bollywood']"
2023-07-07 15:06,Dua Lipa,IDGAF,213520,"['dance pop', 'pop', 'uk pop']"
2023-07-07 15:08,Mithoon,Aashiqui (The Love Theme),8730,"['filmi', 'modern bollywood']"
2023-07-07 15:12,Roop Kumar Rathod,Tujh Mein Rab Dikhta Hai,188990,"['filmi', 'modern bollywood', 'sufi']"
2023-07-07 15:13,Shreya Ghoshal,Tujh Mein Rab Dikhta Hai - Ii,101799,"['filmi', 'modern bollywood']"
2023-07-07 15:13,Sukhwinder Singh,Haule Haule,11490,"['filmi', 'modern bollywood']"
2023-07-07 15:19,Pritam,Aao Milo Chalo,325933,"['filmi', 'indian instrumental', 'modern bollywood']"
2023-07-07 15:19,Pritam,Tum Se Hi (Instrumental),7676,"['filmi', 'indian instrumental', 'modern bollywood']"
2023-07-07 15:24,Pritam,Tum Se Hi,321225,"['filmi', 'indian instrumental', 'modern bollywood']"
2023-07-07 15:25,Pritam,Tum Se Hi (Remix),4634,"['filmi', 'indian instrumental', 'modern bollywood']"
2023-07-07 15:29,Karthik,Aahatein,267144,['filmi']
2023-07-07 15:33,Alyssa Mendonsa,Khaabon Ke Parinday,245389,['modern bollywood']
2023-07-07 15:33,Vishal-Shekhar,"Jaane Kyun (From ""Dostana"")",10255,"['filmi', 'modern bollywood']"
2023-07-07 15:37,Jubin Nautiyal,"Bawara Mann (From ""Jolly Ll.B 2"")",209190,"['filmi', 'hare krishna', 'modern bollywood']"
2023-07-07 15:41,A.R. Rahman,Nazar Laaye - Reprise,229690,['filmi']
2023-07-07 15:46,Vishal-Shekhar,Sadka,343586,"['filmi', 'modern bollywood']"
2023-07-07 15:52,KK,"Dil Kyun Yeh Mera (From ""Kites"")",333200,"['filmi', 'modern bollywood']"
2023-07-07 16:11,Benny Dayal,Nazrein Milaana Nazrein Churaana,118458,"['filmi', 'modern bollywood']"
2023-07-07 16:18,Javed Ali,Saudebazi (Encore),24460,"['desi pop', 'filmi', 'modern bollywood']"
2023-07-07 16:23,Shankar-Ehsaan-Loy,Aaj Kal Zindagi,31510,"['filmi', 'modern bollywood']"
2023-07-07 16:30,Amit Trivedi,Tu Hi Hai,0,"['filmi', 'modern bollywood']"
2023-07-07 16:30,Pritam,Abhi Kuch Dino Se,285686,"['filmi', 'indian instrumental', 'modern bollywood']"
2023-07-07 16:48,Vishal Dadlani,Adhoore,264210,"['filmi', 'modern bollywood']"
2023-07-07 16:52,Pritam,Aashiyan,236373,"['filmi', 'indian instrumental', 'modern bollywood']"
2023-07-07 16:57,Pritam,Te Amo (Duet),284723,"['filmi', 'indian instrumental', 'modern bollywood']"
2023-07-07 17:01,A.R. Rahman,Khulke Jeene Ka,246741,['filmi']
2023-07-07 17:06,Vishal Bhardwaj,Yaaram,293813,"['filmi', 'modern bollywood']"
2023-07-07 17:09,Dominique Cerejo,Sooraj Ki Baahon Mein,202919,"['filmi', 'modern bollywood']"
2023-07-07 17:13,Rochak Kohli,Yahin Hoon Main,238120,"['desi pop', 'modern bollywood']"
2023-07-07 17:17,Vishal-Shekhar,Jab Mila Tu,251853,"['filmi', 'modern bollywood']"
2023-07-07 17:22,Shankar Mahadevan,Tere Naina,255721,['filmi']
2023-07-07 17:27,Pritam,Hai Junoon,331572,"['filmi', 'indian instrumental', 'modern bollywood']"
2023-07-07 17:31,Neeraj Shridhar,Ajab Leher,242120,"['filmi', 'modern bollywood']"
2023-07-07 17:36,Salim Merchant,Aye Khuda,280497,['modern bollywood']
2023-07-07 17:41,Shankar-Ehsaan-Loy,Kya Karoon?,236160,"['filmi', 'modern bollywood']"
2023-07-07 17:45,Shankar-Ehsaan-Loy,Achha Lagta Hai,235800,"['filmi', 'modern bollywood']"
2023-07-07 17:49,Sachin-Jigar,Jaise Mera Tu,256002,"['filmi', 'gujarati pop', 'modern bollywood']"
2023-07-07 19:22,Rahat Fateh Ali Khan,Mann Ki Lagan,153883,"['classic pakistani pop', 'filmi', 'modern bollywood', 'qawwali', 'sufi']"
2023-07-07 19:27,Rahat Fateh Ali Khan,Mann Ki Lagan,291920,"['classic pakistani pop', 'filmi', 'modern bollywood', 'qawwali', 'sufi']"
2023-07-07 19:32,Ali Zafar,Voh Dekhnay Mein,272453,"['classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood', 'pakistani pop', 'sufi']"
2023-07-07 19:35,Rochak Kohli,Atrangi Yaari,217901,"['desi pop', 'modern bollywood']"
2023-07-07 19:39,Amit Trivedi,Madhubala,243333,"['filmi', 'modern bollywood']"
2023-07-07 19:44,Amit Trivedi,Suno Aisha,260026,"['filmi', 'modern bollywood']"
2023-07-07 19:48,Monica Dogra,Dooriyan Hain Zaroori,249242,[]
2023-07-07 19:56,Farhan Akhtar,Socha Hai,236081,"['filmi', 'modern bollywood']"
2023-07-07 22:04,Olivia Rodrigo,deja vu,203440,['pop']
2023-07-07 22:41,Olivia Rodrigo,favorite crime,96840,['pop']
2023-07-07 22:44,Olivia Rodrigo,happier,175933,['pop']
2023-07-07 22:47,Olivia Rodrigo,"jealousy, jealousy",173160,['pop']
2023-07-07 22:49,Olivia Rodrigo,favorite crime,152666,['pop']
2023-07-07 22:52,The Weeknd,Double Fantasy (with Future),115011,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-07-07 22:53,Olivia Rodrigo,vampire,219724,['pop']
2023-07-07 22:53,Olivia Rodrigo,enough for you,20885,['pop']
2023-07-07 23:13,Lana Del Rey,Brooklyn Baby,48270,"['art pop', 'pop']"
2023-07-07 23:17,Olivia Rodrigo,vampire,219724,['pop']
2023-07-07 23:21,Olivia Rodrigo,enough for you,202826,['pop']
2023-07-07 23:21,Lana Del Rey,Brooklyn Baby,8189,"['art pop', 'pop']"
2023-07-07 23:24,Mac Miller,Get Up,158178,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-07-08 00:01,Mac Miller,Weekend (feat. Miguel),199781,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-07-08 00:08,Akhil Sachdeva,Humsafar,260850,"['desi pop', 'filmi', 'modern bollywood']"
2023-07-08 03:34,Mithoon,Aashiqui (The Love Theme),162366,"['filmi', 'modern bollywood']"
2023-07-08 03:36,Tame Impala,Let It Happen,5858,"['australian psych', 'modern rock', 'neo-psychedelic', 'rock']"
2023-07-08 04:10,Mithoon,Aashiqui (The Love Theme),72405,"['filmi', 'modern bollywood']"
2023-07-08 14:09,Olivia Rodrigo,vampire,219724,['pop']
2023-07-08 14:13,Olivia Rodrigo,"All I Want - From ""High School Musical: The Musical: The Series""",1045,['pop']
2023-07-08 14:13,Lana Del Rey,Norman fucking Rockwell,248934,"['art pop', 'pop']"
2023-07-08 14:13,Conan Gray,People Watching,10042,"['bedroom pop', 'pop', 'pov: indie']"
2023-07-08 14:13,Harry Styles,Love Of My Life,1429,['pop']
2023-07-08 14:13,SZA,Kill Bill (feat. Doja Cat),1194,"['pop', 'r&b', 'rap']"
2023-07-08 14:18,Miley Cyrus,Rose Colored Lenses,223786,['pop']
2023-07-08 14:24,Dean Lewis,In A Perfect World (with Julia Michaels),6272,"['australian pop', 'pop']"
2023-07-08 14:24,Del Water Gap,All We Ever Do Is Talk,1365,"['deep new americana', 'indie pop', 'pov: indie']"
2023-07-08 14:24,Conan Gray,Heather,981,"['bedroom pop', 'pop', 'pov: indie']"
2023-07-08 14:24,Lana Del Rey,Brooklyn Baby,351640,"['art pop', 'pop']"
2023-07-08 14:26,The Weeknd,Stargirl Interlude,111626,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-07-08 14:26,Lana Del Rey,Radio,1450,"['art pop', 'pop']"
2023-07-08 14:26,Olivia Rodrigo,"Just for a Moment - From ""High School Musical: The Musical: The Series""",11777,['pop']
2023-07-08 14:27,Billie Eilish,hotline (edit),682,"['art pop', 'pop']"
2023-07-08 14:27,Miley Cyrus,Angels Like You,37888,['pop']
2023-07-08 14:27,Conan Gray,Fight or Flight,4224,"['bedroom pop', 'pop', 'pov: indie']"
2023-07-08 14:27,The Neighbourhood,You Get Me So High,1749,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie']"
2023-07-08 14:27,Lana Del Rey,Cinnamon Girl,1109,"['art pop', 'pop']"
2023-07-08 14:27,Delaney Bailey,we were girls together,1813,['gen z singer-songwriter']
2023-07-08 14:27,Arctic Monkeys,I Wanna Be Yours,2261,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']"
2023-07-08 14:27,Lorde,Writer In The Dark,4480,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-07-08 14:27,Harry Styles,Satellite,1045,['pop']
2023-07-08 14:30,Lana Del Rey,Say Yes To Heaven,1045,"['art pop', 'pop']"
2023-07-08 14:30,Lorde,Ribs,1749,"['art pop', 'metropopolis', 'nz pop', 'pop']"
2023-07-08 14:30,Conan Gray,Lookalike,640,"['bedroom pop', 'pop', 'pov: indie']"
2023-07-08 14:30,Billie Eilish,Happier Than Ever - Edit,0,"['art pop', 'pop']"
2023-07-08 14:30,Emma Ogier,First Base,8611,[]
2023-07-08 14:30,Harry Styles,Grapejuice,1066,['pop']
2023-07-08 14:30,Lana Del Rey,West Coast,1322,"['art pop', 'pop']"
2023-07-08 14:30,Olivia Rodrigo,happier,175933,['pop']
2023-07-08 14:30,Olivia Rodrigo,favorite crime,1344,['pop']
2023-07-08 14:31,Nessa Barrett,sincerely,0,['social media pop']
2023-07-08 14:31,Billie Eilish,watch,0,"['art pop', 'pop']"
2023-07-08 14:31,Olivia Rodrigo,deja vu,0,['pop']
2023-07-08 14:31,The Neighbourhood,Reflections,1002,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie']"
2023-07-08 14:31,Lana Del Rey,Let The Light In (feat. Father John Misty),0,"['art pop', 'pop']"
2023-07-08 14:31,Harry Styles,Daylight,960,['pop']
2023-07-08 14:31,Paramore,All I Wanted,0,"['candy pop', 'modern rock', 'pixie', 'pop', 'pop emo', 'pop punk', 'rock']"
2023-07-08 14:31,Post Malone,Chemical,170,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2023-07-08 14:32,Lana Del Rey,Peppers (feat. Tommy Genesis),1280,"['art pop', 'pop']"
2023-07-08 14:32,Olivia Rodrigo,"1 step forward, 3 steps back",469,['pop']
2023-07-08 14:32,Olivia Rodrigo,traitor,1386,['pop']
2023-07-08 14:32,Conan Gray,Memories,0,"['bedroom pop', 'pop', 'pov: indie']"
2023-07-08 14:32,Harry Styles,Little Freak,6101,['pop']
2023-07-08 14:32,The Weeknd,Die For You (with Ariana Grande) - Remix,725,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-07-08 14:32,Conan Gray,Maniac,0,"['bedroom pop', 'pop', 'pov: indie']"
2023-07-08 14:32,Miley Cyrus,Flowers,917,['pop']
2023-07-08 14:32,Harry Styles,Keep Driving,0,['pop']
2023-07-08 14:32,Lana Del Rey,Say Yes To Heaven - Sped Up,0,"['art pop', 'pop']"
2023-07-08 14:32,New West,Those Eyes,69034,['toronto indie']
2023-07-08 14:32,Hozier,Eat Your Young,405,"['irish singer-songwriter', 'modern rock', 'pov: indie']"
2023-07-08 14:32,Ruth B.,Dandelions,0,"['alt z', 'canadian contemporary r&b', 'canadian pop', 'pop']"
2023-07-08 14:32,Sabrina Carpenter,things i wish you said,1088,['pop']
2023-07-08 14:32,Olivia Rodrigo,enough for you,0,['pop']
2023-07-08 14:32,Lana Del Rey,Happiness is a butterfly,1685,"['art pop', 'pop']"
2023-07-08 14:32,SZA,Kill Bill,0,"['pop', 'r&b', 'rap']"
2023-07-08 14:32,Lana Del Rey,Diet Mountain Dew,1471,"['art pop', 'pop']"
2023-07-08 14:32,Olivia Rodrigo,"jealousy, jealousy",2005,['pop']
2023-07-08 14:37,Hozier,Would That I,1301,"['irish singer-songwriter', 'modern rock', 'pov: indie']"
2023-07-08 14:37,Harry Styles,Matilda,245964,['pop']
2023-07-08 14:37,Zeph,my fault,3007,['gen z singer-songwriter']
2023-07-08 14:37,Stephen Sanchez,Until I Found You,1471,['gen z singer-songwriter']
2023-07-08 14:39,Olivia Rodrigo,brutal,143746,['pop']
2023-07-08 14:39,Conan Gray,Family Line,0,"['bedroom pop', 'pop', 'pov: indie']"
2023-07-08 14:39,Taylor Swift,cardigan,0,['pop']
2023-07-08 14:39,Harry Styles,Fine Line,3306,['pop']
2023-07-08 14:39,Lana Del Rey,Young And Beautiful,2697,"['art pop', 'pop']"
2023-07-08 14:39,Olivia Rodrigo,"Wondering - From ""High School Musical: The Musical: The Series""",0,['pop']
2023-07-08 14:39,Labrinth,Never Felt So Alone,874,"['indie poptimism', 'pop']"
2023-07-08 14:40,Lana Del Rey,Summertime Sadness,1066,"['art pop', 'pop']"
2023-07-08 15:05,Mac Miller,Surf,326016,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
2023-07-08 15:08,Olivia Rodrigo,brutal,143746,['pop']
2023-07-08 15:11,Olivia Rodrigo,traitor,229226,['pop']
2023-07-08 15:16,Olivia Rodrigo,drivers license,242013,['pop']
2023-07-08 15:19,Olivia Rodrigo,"1 step forward, 3 steps back",163586,['pop']
2023-07-08 15:22,Olivia Rodrigo,deja vu,215506,['pop']
2023-07-08 15:25,Olivia Rodrigo,good 4 u,178146,['pop']
2023-07-08 16:09,Olivia Rodrigo,enough for you,24013,['pop']
2023-07-08 16:11,Olivia Rodrigo,"1 step forward, 3 steps back",163586,['pop']
2023-07-08 16:15,Olivia Rodrigo,deja vu,215506,['pop']
2023-07-08 16:18,Lana Del Rey,Norman fucking Rockwell,650,"['art pop', 'pop']"
2023-07-08 16:18,Lana Del Rey,Norman fucking Rockwell,420,"['art pop', 'pop']"
2023-07-08 16:18,Miley Cyrus,Angels Like You,4280,['pop']
2023-07-08 16:18,Olivia Rodrigo,good 4 u,178146,['pop']
2023-07-08 16:18,Olivia Rodrigo,enough for you,5840,['pop']
2023-07-08 16:18,Olivia Rodrigo,happier,530,['pop']
2023-07-08 16:18,Olivia Rodrigo,hope ur ok,0,['pop']
2023-07-08 16:18,Olivia Rodrigo,favorite crime,870,['pop']
2023-07-08 16:18,Olivia Rodrigo,"jealousy, jealousy",840,['pop']
2023-07-08 17:51,Olivia Rodrigo,brutal,129020,['pop']
2023-07-08 18:01,Olivia Rodrigo,traitor,229226,['pop']
2023-07-08 18:04,Olivia Rodrigo,deja vu,2716,['pop']
2023-07-08 18:08,Olivia Rodrigo,deja vu,213797,['pop']
2023-07-08 18:10,Olivia Rodrigo,favorite crime,152666,['pop']
2023-07-08 19:40,"Car, the garden",Romantic Sunday,154580,"['k-indie', 'korean pop']"
2023-07-08 19:44,Perry Como,And I Love You So,197626,"['adult standards', 'easy listening']"
2023-07-08 19:48,((( O ))),iFeel,730,['experimental hip hop']
2023-07-08 19:48,Tiësto,Don't Be Shy,9852,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'slap house', 'trance']"
2023-07-08 19:48,HYBS,Go Higher,940,[]
2023-07-08 19:48,Troye Sivan,Easy,226781,"['australian pop', 'pop', 'viral pop']"
2023-07-08 19:56,Lana Del Rey,National Anthem,2739,"['art pop', 'pop']"
2023-07-08 20:01,Karthik,Aahatein,261066,['filmi']
2023-07-08 20:01,Benny Dayal,Ek Main Aur Ekk Tu,3178,"['filmi', 'modern bollywood']"
2023-07-08 20:03,Amit Trivedi,Gubbare,114613,"['filmi', 'modern bollywood']"
2023-07-08 20:05,A.R. Rahman,Taare Ginn,150560,['filmi']
2023-07-08 21:54,"Car, the garden",Romantic Sunday,0,"['k-indie', 'korean pop']"
2023-07-08 21:54,"Car, the garden",Romantic Sunday,277,"['k-indie', 'korean pop']"
2023-07-08 21:54,Olivia Rodrigo,"jealousy, jealousy",165455,['pop']
2023-07-08 21:58,"Car, the garden",Romantic Sunday,230338,"['k-indie', 'korean pop']"
